"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","SalePrice","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"84",83,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,80,9.09301972939964,5,1960,0,6.97166860472579,6.97166860472579,0,0,3,0.693147180559945,6,0,2,4.31748811353631,0,0,0,11.7480054922568,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"85",84,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.05146186690869,7,1995,0,5.95324333428778,5.95324333428778,6.50876913697168,0,3,0.693147180559945,7,1,2,4.79579054559674,4.29045944114839,0,0,12.034696963475,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"86",85,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,121,9.68408698750075,8,1991,0,7.16162200293919,7.16162200293919,7.0184017990692,0,4,0.693147180559945,9,1,2,4.85203026391962,4.4188406077966,0,0,12.4684407561441,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"87",86,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,122,9.38530157436385,6,2005,0,6.52941883826223,6.52941883826223,6.77650699237218,0,3,0.693147180559945,6,1,2,4.61512051684126,3.66356164612965,0,0,12.0668163253066,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"88",87,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,40,8.28197705886776,6,2009,0,6.41836493593621,6.41836493593621,6.41836493593621,0,2,0.693147180559945,4,0,2,0,5.45958551414416,0,0,12.0106719281964,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"89",88,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,105,9.04440384443155,3,1915,0,6.92165818415113,6.92165818415113,0,0,2,0.693147180559945,6,0,0,0,0,5.05624580534831,0,11.3504183001091,1.09861228866811,1.38629436111989,1.09861228866811,2,3,2,0,0,1,0,2.19722457733622,0,1.38629436111989
"90",89,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.99603266932437,4,1994,6.37842618365159,5.99893656194668,6.89871453432999,0,1,3,0.693147180559945,5,0,0,0,0,0,0,11.7248139145879,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,0,0,6,0.693147180559945,2.19722457733622,0,0
"91",90,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.88197518424887,4,1950,0,0,0,0,0,2,0.693147180559945,4,0,2,0,3.40119738166216,0,0,11.6073352395314,1.38629436111989,0,0,0,3,3,1.38629436111989,0,0,0.693147180559945,2.19722457733622,1,0
"92",91,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,85,9.04793908261736,5,1961,6.39859493453521,6.45519856334012,7.11963563801764,0,0,2,0.693147180559945,6,0,2,0,0,0,0,11.4988366825271,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,1.09861228866811
"93",92,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.50009529458889,5,1921,6.57088296233958,5.0998664278242,6.77650699237218,0,1,2,0.693147180559945,5,0,2,0,0,3.80666248977032,0,12.0045743855087,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"94",93,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.88197518424887,6,1910,6.95368421087054,5.12989871492307,7.10249935577465,6.93925394604151,0,4,1.09861228866811,9,1,2,0,0,0,4.60517018598809,11.8048559999113,1.38629436111989,1.38629436111989,1.09861228866811,3,5,3,1.38629436111989,0,3,0,2.19722457733622,1,0
"95",94,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,69,9.14184737553088,6,1997,6.47543271670409,5.17614973257383,6.71538338633468,6.78219205600679,1,3,0.693147180559945,7,0,2,0,5.09375020080676,0,0,12.2295498857083,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"96",95,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.1866622446216,6,1993,5.73979291217923,5.91620206260743,6.52356230614951,6.67329796776765,0,3,0.693147180559945,6,1,2,5.4510384535657,4.15888308335967,0,0,12.1281165094513,1.79175946922805,1.6094379124341,1.6094379124341,2,4,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,3,0
"97",96,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,78,9.23649532945303,7,1999,7.05875815251866,6.05678401322862,7.37086016653672,0,0,3,0.693147180559945,6,0,2,5.06890420222023,3.40119738166216,0,0,12.2737359668903,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"98",97,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,1,0,0,0,0,0.693147180559945,0,0.693147180559945,0,73,9.2985343827121,4,1965,6.25575004175337,6.08904487544685,6.86797440897029,0,1,3,0.693147180559945,6,0,1,4.79579054559674,0,0,0,11.4590076769787,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,3,0
"99",98,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,85,9.27105910701089,5,1920,4.69134788222914,5.86078622346587,6.12905021006055,0,0,2,0.693147180559945,5,0,1,0,0,4.35670882668959,0,11.3266079348989,1.38629436111989,1.38629436111989,1.38629436111989,2,2,3,1.09861228866811,0,5,0,2.19722457733622,1,0
"100",99,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,77,9.14002519806116,4,1959,6.3456363608286,5.94542060860658,6.85751406254539,0,1,3,0.693147180559945,6,0,0,5.8664680569333,0,0,0,11.7671877662232,1.38629436111989,1.38629436111989,1.38629436111989,2,2,3,0,0,5,0.693147180559945,2.19722457733622,0,0
"101",100,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.26898656740892,6,1977,7.09090982207998,6.01859321449623,7.38461038317697,0,1,3,0.693147180559945,6,2,2,5.12989871492307,4.23410650459726,0,0,12.2307701361574,1.38629436111989,1.38629436111989,1.38629436111989,3,4,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"102",101,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,77,9.12771934328785,6,1985,0,6.60934924316738,6.60934924316738,6.62804137617953,0,3,0.693147180559945,7,1,2,5.26269018890489,3.85014760171006,0,0,12.089544447236,1.6094379124341,1.6094379124341,1.38629436111989,2,3,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"103",102,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,64,8.85637603673042,5,1979,0,0,0,0,0,4,1.09861228866811,8,0,2,0,0,0,0,11.6865846111855,1.38629436111989,0,0,0,3,3,1.38629436111989,0,0,0.693147180559945,2.19722457733622,1,0
"104",103,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,94,9.24984950507089,7,2009,0,7.11232744471091,7.11232744471091,0,0,3,0.693147180559945,6,0,3,0,3.61091791264422,0,0,12.2005624924815,1.38629436111989,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"105",104,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.95660873889395,7,1931,5.41610040220442,6.70563909486,6.94793706861497,6.38519439899773,0,4,0.693147180559945,7,2,1,0,0,0,5.22035582507832,12.0406141054903,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,2,0.693147180559945,2.19722457733622,1,0
"106",105,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.14590851181679,8,2003,0,6.96034772910131,6.96034772910131,6.84587987526405,0,3,0.693147180559945,9,1,2,4.94875989037817,3.8286413964891,0,0,12.4292201968364,1.6094379124341,1.79175946922805,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"107",106,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,60,9.28739400141847,4,1885,0,6.46458830368996,6.46458830368996,0,0,2,0.693147180559945,6,0,1,0,0,0,0,11.5129354649202,1.38629436111989,1.09861228866811,1.38629436111989,2,4,3,1.09861228866811,0,1,0.693147180559945,2.19722457733622,1,0
"108",107,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,50,8.69968140098951,5,1948,4.65396035015752,6.24804287450843,6.67203294546107,0,0,2,0.693147180559945,5,0,1,0,0,0,0,11.6526961029598,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"109",108,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,85,9.04793908261736,5,1919,0,6.67708346124714,6.67708346124714,6.25575004175337,0,3,0.693147180559945,7,0,0,0,0,4.97673374242057,0,11.6526961029598,1.38629436111989,1.38629436111989,1.38629436111989,2,3,2,0,0,1,0,2.19722457733622,0,0
"110",109,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,105,9.37177871785371,6,1977,6.55961523749324,7.03878354138854,7.52023455647463,0,0,3,0.693147180559945,7,1,2,0,4.81218435537242,0,0,12.1547846142867,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,1.38629436111989
"111",110,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.16178018136081,6,1954,6.09807428216624,6.31173480915291,6.90274273715859,6.46146817635372,0,4,0.693147180559945,7,0,1,5.20948615284142,0,0,0,11.8270133158518,1.38629436111989,1.38629436111989,1.09861228866811,2,4,3,1.38629436111989,0,3,0.693147180559945,2.19722457733622,1,0
"112",111,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.95557714628151,7,2000,5.52545293913178,4.90527477843843,5.95324333428778,6.48768401848461,0,3,0.693147180559945,7,1,2,5.19849703126583,0,0,0,12.1007176854125,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"113",112,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,77,9.20693457884135,7,2007,6.89264164117209,5.63835466933375,7.14282740116162,7.25488481007734,1,4,0.693147180559945,10,1,3,4.79579054559674,5.22035582507832,0,5.12989871492307,12.8583223078847,1.6094379124341,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"114",113,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,9.95232533461943,6,1953,3.58351893845611,6.80903930604298,7.50108212425987,0,1,3,0.693147180559945,7,2,2,5.11799381241676,4.79579054559674,5.26269018890489,0,12.2876572408069,1.38629436111989,1.6094379124341,1.38629436111989,3,3,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,1.38629436111989
"115",114,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,61,8.89013510781884,6,1945,6.65286302935335,4.65396035015752,6.93634273583405,6.78558764500793,1,3,0.693147180559945,9,1,1,5.41610040220442,0,0,0,12.4665158351452,1.38629436111989,1.38629436111989,1.38629436111989,2,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,1.38629436111989
"116",115,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,34,8.0805469658245,6,1999,6.04025471127741,5.73979291217923,6.59304453414244,6.59304453414244,0,2,0.693147180559945,5,1,2,0,3.49650756146648,0,0,12.0782449558223,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"117",116,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.36022482151347,5,1962,5.14166355650266,5.53338948872752,6.99668148817654,0,0,3,0.693147180559945,6,1,1,0,3.04452243772342,4.97673374242057,0,11.8422364063316,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,2,0.693147180559945,2.19722457733622,1,0
"118",117,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,74,9.05216493701031,5,2006,0,7.02642680869964,7.02642680869964,0,0,2,0.693147180559945,5,0,2,4.39444915467244,4.17438726989564,0,0,11.9511868474935,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"119",118,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,90,9.42359519054002,7,1990,7.29369772060144,5.31811999384422,7.42297125104942,7.32909373624659,1,5,0.693147180559945,11,2,3,5.90808293816893,0,0,0,12.676079399771,1.38629436111989,1.6094379124341,1.38629436111989,3,4,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"120",119,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,65,9.04334083128001,6,2005,0,6.59167373200866,6.59167373200866,6.59167373200866,0,3,0.693147180559945,8,1,2,0,3.2188758248682,0,0,12.0075668272517,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"121",120,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.97366638715737,6,1969,6.84481547920826,0,6.84481547920826,0,1,1,0.693147180559945,4,2,2,0,4.87519732320115,0,0,12.1007176854125,1.38629436111989,1.38629436111989,1.38629436111989,4,5,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"122",121,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,50,8.70963008195129,4,1939,0,6.59714570188665,6.59714570188665,5.8636311755981,0,3,0.693147180559945,4,0,1,0,0,4.94875989037817,0,11.5129354649202,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,1.38629436111989
"123",122,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.15535606364342,6,1958,6.34738920965601,6.2363695902037,6.98564181763921,0,0,3,0.693147180559945,5,0,1,0,0,0,4.87519732320115,11.8204175176323,1.38629436111989,1.38629436111989,1.38629436111989,2,4,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
