,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,70.0,9.11613957658,5,1963,7.19518732018,5.98393628069,7.45529848568,0,1,6,1.09861228867,10,0,2,0.0,0.0,0.0,0.0,11.7360770163,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,3,1,2.19722457734,1,0.0
145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,24.0,7.83320394864,6,2004,0.0,6.87832646829,6.87832646829,739,0,3,0.69314718056,7,0,2,0.0,3.7135720667,0.0,0.0,11.7752974217,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,1.60943791243,1,0.0
146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,8.71948076085,5,1931,5.34710753072,6.22851100359,6.57368016696,0,1,2,0.69314718056,5,0,1,3.89182029811,0.0,0.0,0.0,11.5617251529,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.09861228867,0.0,4,1,2.19722457734,1,0.0
147,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.15967845717,7,2001,0.0,6.78558764501,6.78558764501,1151,0,3,0.69314718056,8,1,2,4.97673374242,3.89182029811,0.0,0.0,12.312686875,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,3,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,63.0,8.92279162397,7,2004,6.52356230615,5.99396142731,6.98564181764,0,1,3,0.69314718056,6,0,0,0.0,0.0,0.0,0.0,11.8565222615,1.38629436112,1.60943791243,1.38629436112,2,5,4,0.0,0.0,6,1,2.19722457734,0,0.0
149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.73889570493,5,1936,0.0,6.79905586206,6.79905586206,448,0,3,0.69314718056,7,0,1,5.30330490806,4.74493212836,0.0,0.0,11.652696103,1.38629436112,1.60943791243,1.38629436112,2,4,3,1.09861228867,0.0,1,1,2.19722457734,1,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,120.0,9.24541789859,5,1975,6.5750758406,5.53733426702,6.8772960715,0,0,3,0.69314718056,5,0,2,0.0,0.0,0.0,0.0,11.7117845204,1.38629436112,1.38629436112,1.38629436112,3,3,3,1.38629436112,0.0,4,1,2.19722457734,1,1.38629436112
151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.0,9.53906841386,8,2007,7.24494154634,5.73979291218,7.44483327389,0,1,2,0.69314718056,6,1,3,0.0,4.63472898823,0.0,0.0,12.8277318802,1.60943791243,1.79175946923,1.38629436112,4,5,4,1.38629436112,0.0,6,1,2.19722457734,2,0.0
152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.60265269351,6,1971,6.0330862218,6.0161571597,6.71659477352,896,0,4,0.69314718056,8,1,2,0.0,4.20469261939,0.0,0.0,12.1547846143,1.38629436112,1.38629436112,1.38629436112,2,4,3,1.38629436112,0.0,3,1,2.19722457734,2,1.09861228867
153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.51051903576,6,1960,6.06378520869,4.54329478227,7.37963215261,0,1,1,0.69314718056,4,1,2,6.0161571597,0.0,0.0,0.0,12.3673450484,1.38629436112,1.60943791243,1.38629436112,4,4,3,1.38629436112,0.0,4,1,2.19722457734,2,0.0
154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,84.0,9.33617975682,6,1923,0.0,7.09090982208,7.09090982208,0,0,4,0.69314718056,7,0,1,0.0,0.0,5.43372200355,0.0,11.7360770163,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.09861228867,0.0,1,1,2.19722457734,1,0.0
155,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,60.0,9.1696225387,6,1924,0.0,6.35088571671,6.35088571671,524,0,2,0.69314718056,5,0,0,0.0,2.19722457734,4.85981240436,0.0,11.2772157896,1.38629436112,1.38629436112,1.38629436112,2,2,3,0.0,0.0,1,0,2.19722457734,0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.88197518425,5,1950,0.0,0.0,0.0,0,0,2,0.69314718056,5,0,2,0.0,0.0,0.0,0.0,11.6036889606,1.38629436112,0.0,0.0,0,3,3,1.38629436112,0.0,0,1,2.19722457734,1,0.0
157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,9.39299520656,8,2009,0.0,6.65286302935,6.65286302935,1194,0,4,0.69314718056,8,1,3,0.0,4.33073334029,0.0,0.0,12.5043273799,1.60943791243,1.79175946923,1.38629436112,2,5,5,1.38629436112,0.0,1,1,2.19722457734,3,0.0
158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,9.43771495982,7,2004,5.40717177146,6.64639051485,6.89972310728,956,0,3,0.69314718056,8,1,2,0.0,4.91998092583,0.0,0.0,12.4486305135,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,2,1.09861228867
159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,134.0,9.87194528453,7,2005,4.06044301055,7.1974353541,7.23921497378,1070,1,4,0.69314718056,9,1,2,5.48063892334,4.89034912822,0.0,0.0,12.6760793998,1.60943791243,1.60943791243,1.38629436112,3,5,4,1.38629436112,0.0,6,1,2.19722457734,2,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.31659049182,6,1984,6.49375383985,6.35088571671,7.11720550316,0,0,3,0.69314718056,6,0,2,0.0,0.0,0.0,0.0,11.9984394346,1.38629436112,1.60943791243,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,1,0.0
161,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,110.0,9.5243478696,9,2003,6.92461239605,6.32256523993,7.36073990306,1096,1,3,0.69314718056,10,2,3,5.99396142731,0.0,0.0,0.0,12.929993909,1.60943791243,1.79175946923,1.38629436112,3,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,9.40779681635,7,2005,7.0917421151,5.83188247728,7.34083555412,0,0,3,0.69314718056,7,1,2,0.0,4.26267987704,0.0,0.0,12.3013873708,1.60943791243,1.60943791243,1.38629436112,3,5,4,1.38629436112,0.0,4,1,2.19722457734,2,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,55.0,8.61268517288,4,1956,0.0,6.7833252006,6.7833252006,0,0,1,0.69314718056,4,0,0,0.0,0.0,0.0,0.0,11.5444338219,1.38629436112,1.38629436112,1.38629436112,2,5,3,0.0,0.0,1,1,2.19722457734,0,1.38629436112
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,40.0,8.59433940059,6,1926,5.91620206261,6.65929391968,7.04751722136,467,0,3,0.69314718056,5,0,1,0.0,0.0,5.21493575761,0.0,11.9316423788,1.38629436112,1.38629436112,1.38629436112,3,4,4,1.38629436112,0.0,2,1,2.19722457734,1,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.0,9.22098353207,5,1940,5.8636311756,4.72738781871,6.4692503168,547,1,4,1.09861228867,6,0,0,4.94875989038,0.0,0.0,0.0,11.7558794867,1.38629436112,1.38629436112,1.38629436112,2,4,3,0.0,0.0,5,1,2.19722457734,0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.2788397884,5,1955,5.94017125272,6.15485809402,7.38894609762,0,1,2,0.69314718056,7,3,1,6.16751649089,0.0,0.0,4.96284463026,12.1547846143,1.60943791243,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,2,1,2.19722457734,3,1.09861228867
167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.0,9.26511260782,8,2007,7.16162200294,5.68697535634,7.36707705988,551,1,3,0.69314718056,8,1,3,5.18738580584,4.7957905456,0.0,0.0,12.6935016915,1.60943791243,1.79175946923,1.38629436112,2,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
168,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,62.0,9.01736223499,7,2004,0.0,6.73459165997,6.73459165997,880,0,3,0.69314718056,7,1,2,4.61512051684,3.89182029811,0.0,0.0,12.1199753961,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,3,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.72136597574,8,1981,0.0,7.43070708255,7.43070708255,0,0,2,0.69314718056,6,1,2,6.3543700408,4.1743872699,0.0,0.0,12.3371052939,1.60943791243,1.60943791243,1.38629436112,2,3,3,1.38629436112,0.0,1,1,2.19722457734,2,0.0
170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.42213982159,5,1941,5.88887795833,5.88887795833,6.58063913728,0,0,2,0.69314718056,7,0,2,5.47227067367,0.0,0.0,0.0,11.7636919654,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,3,1,2.19722457734,1,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,141.0,10.366309203,6,1960,6.46146817635,6.09130988208,6.98564181764,0,1,3,0.69314718056,7,2,2,5.35185813348,4.14313472639,0.0,0.0,12.2783979583,1.38629436112,1.38629436112,1.60943791243,4,2,3,1.38629436112,0.0,4,1,2.19722457734,3,0.0
172,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,8.57678198283,7,1987,6.20657592672,5.87211778948,6.97073007814,703,1,2,0.69314718056,5,1,2,6.09130988208,3.58351893846,0.0,0.0,12.384223015,1.60943791243,1.60943791243,1.60943791243,2,4,4,1.60943791243,0.0,6,1,2.19722457734,2,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,80.0,9.22994690162,6,1961,5.66642668811,6.55250788703,7.2174434317,0,1,3,0.69314718056,6,1,2,0.0,3.04452243772,0.0,0.0,12.0015116147,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,5,1,2.19722457734,1,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,47.0,9.42682178042,6,1986,7.24351297467,0.0,7.38212436574,0,1,3,0.69314718056,7,1,2,5.2626901889,0.0,0.0,0.0,12.1226964714,1.38629436112,1.60943791243,1.09861228867,2,3,3,1.38629436112,0.0,5,1,1.94591014906,3,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,84.0,9.44272112864,6,1950,6.16961073249,6.58755001482,7.09257371597,0,1,4,0.69314718056,7,1,2,0.0,3.40119738166,3.68887945411,0.0,12.4008208375,1.38629436112,1.38629436112,1.60943791243,3,3,4,1.38629436112,0.0,5,1,2.19722457734,1,1.38629436112
176,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,97.0,9.21333588096,6,1988,6.72383244082,5.77144112313,7.04925484126,896,0,4,0.69314718056,8,1,2,0.0,5.43372200355,0.0,5.2626901889,12.2596181518,1.60943791243,1.60943791243,1.38629436112,2,3,3,1.38629436112,0.0,6,1,2.19722457734,1,0.0
177,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.521568058,5,1958,4.06044301055,6.31896811375,6.95939851213,668,1,4,0.69314718056,8,1,2,0.0,0.0,0.0,0.0,12.0581583125,1.60943791243,1.38629436112,1.38629436112,2,5,4,1.38629436112,0.0,5,1,2.19722457734,1,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.0,9.76560384517,9,2008,7.55223728756,5.74620319054,7.70391020962,0,1,1,0.69314718056,9,1,3,0.0,4.11087386417,0.0,0.0,13.1260326374,1.79175946923,1.79175946923,1.38629436112,2,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,60.0,9.05028898383,5,1923,0.0,6.87626461189,6.87626461189,0,0,2,0.69314718056,5,0,2,0.0,0.0,5.22035582508,0.0,11.5129354649,1.60943791243,1.38629436112,1.38629436112,2,3,3,1.09861228867,0.0,1,1,2.19722457734,1,0.0
